458204024	460206226	499199829	500160034
484332766	484733206	504427611	504427611
570427470	570727800	479142217	480742558
314145560	314546000	77669902	80337138
321153268	328160977	269390803	269924250
570928020	571428571	477328496	477541875
297827610	300530583	76282940	76709698
351286415	352888176	389629787	389949855
364500951	369306236	410114157	438706924
422164380	425367904	615704683	616024751
525277805	533887276	400405419	404139549
555911502	556612273	474127813	475194708
590950045	593152467	703830150	706924143
212133346	214135549	126960418	128880827
607267994	607868655	597780859	598527685
614375813	614475923	624453216	624453216
620182200	621383521	617625093	617731782
336970667	339773751	107969700	112450656
364500951	365101611	131974821	132935026
564020422	564520973	355809239	357729648
138552407	138752627	201963085	205163768
257783561	259385323	226501653	227461858
547001701	547602362	505174437	509655393
765141655	770247271	589779152	593833351
236860546	238262088	230342473	231089299
262989288	267994794	301077563	302464525
455801381	456001601	485223514	485436893
624887376	626188807	623813080	623813080
140154169	140955050	179558305	182438920
135448993	141856041	248479675	252000426
322654920	323155471	289128347	289128347
482430673	482430673	554678331	557345567
238562418	238862749	223194281	224581243
311242366	311442586	330097087	332550944
335068575	336970667	52491198	53451402
377114826	379016918	260108823	260322202
535388927	536990689	511042355	512536007
820902993	826609270	523418329	525765496
303433777	305836420	250826843	254347594
372409650	374612073	128454070	129094206
450795875	453198518	515416622	515843379
460506557	460806887	505921263	506881468
510561617	511762939	116504854	116504854
579737711	582741015	259361997	261175717
628191010	632495745	828976848	830363810
65972569	67774552	385468900	387495999
202722995	203323656	325189373	325616131
365401942	367304034	67000960	67641096
884272699	892782060	619118745	620612397
310541595	310641705	237170596	238237490
633496846	637100810	276432305	279846367
827710481	828511362	693374586	695401685
289718690	290819901	171023151	172196735
429272199	429772750	611117038	611543796
458304134	461908098	308439133	311319748
552607868	553909300	613037447	614744478
67274001	67574331	355915928	357729648
144058464	144559014	172516803	175610796
179997997	181599759	168675984	168889363
408749624	409250175	865891390	867278352
477224947	478025828	624879974	625946868
196315947	196516167	182225541	185532913
307237961	307838622	216579536	216792915
443287616	453498848	567374373	573989117
550205225	551406547	511575802	512322628
720492541	731004104	725914861	731676090
88997897	89898888	379600981	380454496
329762739	330163179	174117144	174117144
333366703	339273200	315800704	321348554
432375613	436880568	179344926	181051957
812493743	814996496	577083111	588392190
231654820	232756031	142003627	142003627
521673841	528681549	197162061	201749706
279107017	280008008	524165155	528966179
238862749	241565722	263949642	264376400
282010211	283712083	329456950	329883708
408148963	412453699	863544222	868451936
529982981	530383421	553291368	553504747
293522875	296726399	228208684	233223087
366002602	366503153	51957750	56225328
465712283	467714485	466872932	469006721
475022524	475022524	559479355	560332871
505255781	505355891	560652939	561826522
140654720	140754830	275685479	275898858
346180798	346381019	155659874	155659874
473320652	473320652	506881468	508268430
161878065	163780158	533553824	534727408
194614075	199119030	126960418	129414275
238562418	240264290	233969913	234183292
348183001	348783662	134642056	134642056
358594453	358694564	695081617	695188306
414756231	416958654	130054411	130054411
233957353	235859445	505814573	505921263
361797977	365401942	65507308	67000960
359895885	360696766	352928624	354208897
402442686	403343678	189587111	191507521
513064370	513264591	509442014	510402219
820302332	820402442	483943241	486077029
105716287	108219040	251253600	252747252
253278606	253278606	212738717	214659127
322354590	325357893	138482876	138482876
360396436	361797977	332764323	335324869
381519671	382320552	210071481	211991891
392031234	393332665	65080550	65187239
475422965	475823405	581564067	581777445
502953248	507157873	414381734	417369038
622785063	631794974	402325829	404139549
509360296	509760736	543262562	544009388
109220142	114525978	337031900	341086098
360096105	360196215	191294142	192894484
180999099	181099209	128454070	129627653
306937631	307237961	211991891	214339058
460306336	460806887	519257441	520964472
359195114	360396436	339592446	340339272
378716588	379016918	100608129	101781713
402042246	406447091	710658273	710978342
494343778	496446090	192040968	195134962
627089798	627890679	338205483	338738930
339773751	340874962	137949429	139123012
394634097	394834317	365624666	366798250
354389828	355390930	171556598	171556598
461807988	461807988	561399765	562039901
509360296	510261287	190760695	191827589
603163479	603964360	527045769	529499626
266393032	270897987	327963298	329670329
307538292	312043247	483516483	489704470
471919111	476824506	830150432	834097940
657222945	666132746	459297983	469646857
245770347	245970567	216686226	216899605
265091600	265492041	463352181	466552864
288617479	296125738	550837512	556598741
311742917	311742917	347274085	349194494
95404945	96406046	289448415	292008961
184703173	185804384	145097620	145097620
199719691	201321453	229382268	229915715
241665832	242266493	168249226	169102741
248373210	249374311	665208577	665635335
513364701	516067674	532273551	534407340
240064070	243267594	502507201	507734983
620682751	630193212	640990077	660300864
148263089	148763640	483943241	485863650
136450095	136550205	410114157	413528219
457202923	457403143	540168569	540702016
484933426	485133647	895764429	898965112
52357593	52858143	380667875	382801664
158274101	159875863	148404993	152885949
465812393	466813494	797396777	798250293
487135849	487135849	538034780	538994985
198218039	198818700	121305878	122052704
411652818	414756231	127813933	128454070
445590149	446090699	210711618	211245065
509760736	510161177	797930225	798036914
568325157	569426369	563640243	566947615
54860346	56662328	404352928	404672996
288917809	290519571	203670116	207510935
483631995	485734307	364877840	370105622
317048753	319251176	156086631	157153526
547602362	547902692	509655393	510722287
172089298	173590950	487570681	487997439
412353588	414355791	348234289	349941320
625688257	626088697	592979835	593193214
98107918	100610671	395391016	396991358
187105816	187205926	567587752	575376080
223545900	224647111	261709164	264803158
447292021	447692461	108503147	109890109
590049053	592551806	575162701	580177104
460206226	460706777	597247412	597994238
470017018	472820102	416622212	419182758
494343778	494744218	809772751	816920943
337371108	337471218	71481916	71588605
233657022	234958454	363917635	364877840
281109220	281409550	364131014	365411287
284412854	286915607	191827589	192254347
319451396	319851837	322308759	325402752
355390930	355691260	150112023	152245812
404244669	405746320	349941320	351114904
419561517	420262288	468686653	469433479
236059665	236860546	242291688	242931825
544699169	550205225	868131868	869838898
825708279	826709380	486290408	489491091
250775853	262588847	722394110	724207831
275503053	275503053	265870052	266830257
333166483	333767143	102421849	105089085
442086294	442686955	104342259	106262669
497447191	498348183	211778512	216579536
335969566	337371108	98474341	98474341
596856542	614475923	509015256	512749386
276904595	280908999	334684732	337992104
349584542	350986084	209858103	209858103
365201721	368805686	258188413	260322202
469316247	469916908	282086845	286567801
507257983	507257983	428464739	429638322
339873861	343377715	652832604	655393150
444689158	446791470	271311213	277285820
333667033	334267694	72228742	72335431
433476824	434077485	317614424	319961591
262789067	264991490	261282406	264163021
712183401	712984282	320921796	323589032
761337471	766943638	669796223	671396564
504655120	504955450	558305771	558945908
265592151	266893582	288914968	291262135
352788066	353588947	229275578	232796329
437381119	442086294	373733063	374373199
516968665	517869656	105302464	107542942
458904795	459905896	350581457	351861730
292521773	294023425	374373199	375973541
305936530	308739613	257441587	261282406
343177495	344278706	186279739	187666702
454099509	455300830	370425690	371919342
492141355	494343778	759948789	774031793
149063970	149364300	303424730	303744798
491841025	492041245	459084604	459404672
334568024	336169786	68921369	70521711
521073180	522574832	425477435	425584124
596756432	596956652	547103382	547316760
956852537	963059365	427611223	430598527
77485233	81689858	337138589	343753334
98908799	99409350	352501867	353888829
131544699	133947342	199402539	200149365
261888076	264390829	310786301	314947188
324857343	326258884	60279526	62733383
342276504	343177495	109356662	111490451
534988487	535789368	558305771	562573348
145460006	147862648	299370532	302037768
308639503	309540494	227675237	229168889
389828811	390229252	274938653	278246025
392932225	393632996	390376613	391123439
167284012	167684452	259148618	260535580
199419361	201822004	222980902	226074895
236560216	237561317	167715779	170062946
362899189	362899189	185532913	186493118
489238161	489438382	571855329	572495465
422364601	422965261	288488210	288488210
559715687	560616678	561933212	562146591
56962658	57763539	390269924	390269924
309740714	309840824	490878053	490984743
531885073	532385624	825029339	825562786
264691160	265792371	334898111	334898111
593352687	593653018	371065827	372026032
741015116	741115226	567054304	567267683
168785664	169586545	132188200	133681852
170387426	171088197	131014616	131548063
564120532	565822404	718980049	719726875
574131544	574331764	892990504	895657740
203223545	204024426	122479462	123866424
267294023	268695565	205803904	205803904
468114926	470017018	125680145	126213592
408148963	423565922	527685906	539635122
442386625	445790369	182758988	185852981
801381519	806587245	722820868	727088445
129142056	130743818	297770190	299797290
458304134	458904795	519577509	520110957
486134748	490339373	319428144	321028486
465512063	466112723	240584658	242291688
601561717	602863149	599487890	600874853
184102512	185504054	185532913	186813186
191010111	191210331	112023898	112450656
313745119	315046551	131974821	132188200
366002602	367103814	210071481	211778512
170487536	170988086	147658167	150112023
523976374	529382320	122052704	122799530
779557513	779957953	692627760	693161207
231054159	232455701	233223087	233223087
361497647	362698968	60599594	60812973
484132545	485834417	483303104	485223514
496546200	510061067	658380454	674383868
820702773	820902993	495999146	496105835
892681950	892681950	653579430	655819908
327360096	327860646	346847327	348447668
384022424	384022424	236743838	237490664
246070677	246170787	230129094	231836125
252177395	253078386	238450869	243251893
278706577	279807788	279206230	280166435
326258884	331764941	75109356	75749493
457403143	460506557	505921263	510615597
642106316	644909400	495252320	497599487
522574832	522574832	97727515	97727515
440684753	442186405	297450122	298730395
321453598	321453598	272058039	273658380
654820302	658424266	299583911	304705003
167183902	169286214	332550944	334364664
200020022	203023325	281019950	281340019
208629492	208629492	221807318	224581243
229152067	229452397	367331697	371065827
320652717	321253378	438706924	440413954
367103814	367404144	187239944	189907180
516868555	517869656	397524805	399018457
141255380	142356592	407553611	412781393
228951847	229752728	315587325	318147871
292321553	292822104	298730395	301077563
350986084	352487736	556065293	556171983
356692361	357593352	247519470	248266296
838822704	840324356	673210284	676304278
349784763	352287516	335644937	337458657
542897186	543297627	467619758	468259895
166883571	167684452	142217006	145844446
461307438	463309640	367331697	367331697
525277805	528080888	399338525	399765283
556712383	556812493	468046516	468579963
897587346	900490539	657526939	658593833
266192812	266993693	253920836	255627867
293122434	293322654	258721860	261282406
292321553	293723095	393683985	395604395
296426068	297827610	289448415	289448415
356191810	357293022	308012375	311853195
355190709	369606567	788114797	794302784
79287215	79387326	363277499	364024325
152868154	152868154	352501867	352501867
284713184	286114726	543475941	551157580
402342576	404244669	858529819	858636509
650115126	659125037	503254027	510188840
191810992	191911102	173690387	175610796
424867354	427069776	479462285	479889042
563619981	564120532	718980049	719406806
160977074	161477625	137736050	138696255
206326959	206827510	173690387	174117144
477525277	477925718	304918382	305131761
853238562	871959155	360716952	369998933
237761537	238061868	171556598	172943561
945039543	947942737	454176891	463672250
97707478	98908799	352501867	353035314
134948443	139553508	209111277	211778512
276404044	277805586	329456950	331057292
92802082	92902192	422276752	425584124
116828511	119231154	346527259	346847327
210231254	211933126	247306091	247732849
340374411	342576834	125360076	125360076
72279507	73180498	342259682	343113197
156472119	157373110	285820975	287314627
182901191	183601962	155766563	159607382
323055360	323455801	293929371	294356129
422965261	424967464	286781179	288488210
635999599	644609069	625520110	631281340
279607568	279807788	540275258	540381948
323455801	331064170	706177317	710018137
557313044	558113925	630427824	630641203
565822404	570627690	884241971	888402859
599259185	603063369	714819161	718766670
296125738	297226949	550837512	553504747
336269896	337371108	173156940	173477008
365101611	365101611	175824175	177744585
302632896	302833116	543689320	544009388
528080888	528381219	504214232	506134642
803083391	813895284	637896084	648885095
150966062	150966062	483943241	486610476
289017919	290119131	169422810	169636189
399839823	401741916	251787047	253494078
423265592	425468014	428251360	430065080
443187506	444989488	323589032	324655926
489037941	492141355	592553077	595113624
589548503	594554009	348874426	353675450
174792271	175793372	255521177	256161314
310841926	312343577	479675664	480849247
467714485	469316247	363170809	363704256
606467113	606667334	619545503	619652192
386525177	387926719	128454070	129414275
169085994	169486435	174117144	174863970
192111322	194313745	113730929	117038301
251877064	252277505	219566840	221807318
328661527	329762739	321988690	324655926
397337070	398238061	81724101	82684305
67073781	67874662	381414701	382481596
182400640	184002402	174117144	175077349
378516368	379217138	301824389	302464525
401341475	402642907	361037021	361997226
198518370	206827510	163874959	173690387
238362198	238862749	179558305	182225541
400140154	402743017	359650058	360823642
601161277	603163479	532060172	533553824
640504555	644408849	806892136	811373092
193612974	193612974	406059959	407980369
567924717	574431875	810946335	811479782
637901691	641505656	399658593	404566307
678246070	680348383	813293502	813933639
134247672	135649214	298943774	300330737
309140054	310641705	111490451	114904512
189708679	190209230	154913048	155339805
367904695	368805686	166542195	166755574
389628591	391230353	477541875	480849247
402442686	402642907	280379814	282513602
85494043	86795475	297236743	297770190
320552607	320953048	282300224	283153739
463509860	464310741	432305558	432945695
484933426	489138051	894804224	895764429
817499249	817699469	491198122	493972047
313745119	314345780	68921369	70201643
361297427	362899189	353675450	355169102
186505155	188607468	166008748	171769977
303133446	303633997	262455990	265336605
370707778	374311742	340872719	342046303
263589948	264190609	118425264	120132294
313444789	314245670	233223087	234930118
372609870	372609870	288914968	289235036
561717889	562418660	573882428	575056011
186905596	189108018	96980689	97940894
495745319	498348183	201536327	208471140
515867454	521874061	551157580	551691027
181900090	184102512	233969913	236743838
293322654	293923315	300864184	303744798
334067474	336169786	425797503	426437640
172489738	175493042	489704470	490984743
193813194	194914405	165581990	166755574
266192812	266693362	574735943	578576763
465311843	475322855	90259255	90792702
144659125	147362098	331590739	335324869
200921013	203523876	372559479	376186919
292321553	293022324	125786834	127707244
509059965	509059965	768590632	771257868
584042446	584743217	387069241	387282620
101511662	102412653	327963298	328283367
194113524	194614075	212738717	212952096
506056662	506156772	451723034	452149791
791070177	791971168	516376827	518510615
148263089	150465512	442974501	444574842
320552607	321653819	92499733	92926490
357593352	357593352	102421849	106049290
366302933	369306236	109570041	110743625
419060967	419661627	205377147	207510935
457803583	459105015	433265763	434012589
522174391	532185403	334257975	352928624
184402843	184603063	231836125	241011415
496045650	497447191	507734983	509442014
512864150	513064370	507734983	508481809
271198318	271899088	494185426	495145631
366703373	367103814	22191400	24538568
404444889	405445990	116718233	117785127
451796976	452197417	199935986	203136669
453498848	454299729	98474341	98901098
711883071	713584943	569721540	588285500
244068475	247171889	200576122	201749706
281209330	282610871	128667449	129094206
408849734	410151166	412994772	412994772
422765041	424967464	262776058	263736263
469616578	476824506	361037021	362744052
562018220	565321854	247519470	249866638
868154970	869956952	695615064	696788648
271899088	272499749	288488210	288701589
312643908	314746220	277712578	278246025
312343577	314746220	479675664	479889042
344178596	344679147	512962765	515203243
456702372	456802482	594900245	597140723
439883872	443287616	506988157	512002560
549904895	550205225	511469113	511575802
859845830	860346381	516696895	517657100
264190609	265892481	119172090	120132294
308038842	311943137	222234076	223727728
288016818	289718690	259575376	261282406
367604364	369206126	158860556	158860556
515867454	516067674	539208364	539421743
534387826	542797076	759095273	775418756
608969866	608969866	624453216	625626800
282310541	283111422	381521391	383975248
330663730	331764941	364131014	365197908
351086194	352587846	191400832	191507521
383822204	384823305	340872719	342473060
485233757	487836620	198655713	199615918
501151266	501751927	450976208	453216686
399839823	400941035	119598847	122479462
491040144	493242566	861943881	864931185
552607868	553308639	479248906	479462285
281409550	283411752	295316334	295316334
379417359	387626389	549130481	565347274
250675743	251176293	241544862	244425477
317048753	317849634	187239944	190547316
426969666	428170988	457270884	458764536
83992391	84593052	367651765	368932038
216237861	216938632	611863864	615704683
253278606	253278606	187773391	188626907
489938932	491240364	740638002	743091859
280108118	280808889	106902805	107009495
311642807	315647211	104875706	105515843
324256682	324757232	412568014	413208151
422264490	423866252	458017710	460151498
486334968	488036840	254881041	257761655
481629792	489638602	122479462	124613250
558113925	558914806	630427824	637576016
768745620	783261587	348767737	354849034
219141055	221543698	303424730	303744798
270097106	276404044	329456950	332977701
612673941	612974271	401685692	410754294
418560416	419261187	404459618	404672996
458504354	458904795	328496745	328603435
635899489	637000700	390803371	391550197
673040344	673040344	419396137	419396137
349784763	369406346	761549130	775205377
314546000	315046551	410647604	411287741
340975072	343377715	75749493	82897684
443487836	444188607	222234076	223834418
217939733	219441385	175077349	175824175
422364601	423565922	122479462	129094206
585544098	589548503	739891176	740424623
361297427	363499849	288914968	289661794
478025828	479127039	836231729	839005654
456402042	461307438	451082897	455883921
490839923	491941135	466872932	471567267
154269696	154870357	422276752	423770404
448593452	449594554	309719406	311853195
453298628	455501051	336818521	340659340
530083091	530383421	577083111	577296489
557613374	565822404	910380881	916248799
221343477	226549204	161527792	163234823
256682350	257483231	176250933	178704790
268695565	270897987	246772644	249119812
187906697	188807688	348020911	351328283
298628491	299229152	365197908	367331697
351486635	354890379	217753120	217753120
379617579	384522975	354422276	355595860
490539593	491240364	743091859	743198549
186405045	187105816	90579323	91006081
456101711	456301932	542942494	543049183
565822404	565922514	122692841	124613250
268895785	270897987	268430598	269924250
307638402	310341375	76282940	76282940
450595655	452998298	528752800	529286247
804585043	804985484	465699349	474767950
241866052	243067374	325829510	327003093
436279907	438582440	403926170	404672996
488837721	489638602	197268750	198442334
606667334	615577134	315267257	324762616
155971568	156872559	415662007	416835591
239463409	241165281	426117571	429211565
210431474	210431474	221807318	222980902
405445990	406547201	500906860	501653686
546100710	547001701	569721540	570148298
321954149	322554810	116718233	119598847
445690259	446290920	187453323	188413528
456902592	458204024	409474021	412247946
853238562	853739113	509228635	510402219
245269796	252978276	290088552	290408620
295525077	300130143	400192040	412568014
324757232	328160977	103915501	110103488
445990589	447992792	465379280	466339485
421864050	422965261	472740851	474021124
462208429	462508759	497492798	498559692
492441685	492842126	750666808	752160460
319151066	324256682	141470180	142430385
471418560	473921313	602795262	602795262
504655120	505155671	434012589	434012589
511362498	513264591	426117571	426117571
614876364	617379117	751947082	752800597
126238862	131744919	227248479	228422063
361197317	363399739	147018030	147444788
378716588	381519671	211565133	212952096
158774652	159375312	529499626	530459831
609069976	609670637	586365091	589245705
311242366	312643908	313986983	315587325
390629692	391730903	346527259	349407873
271598758	273600961	573028912	573562359
528581439	529782761	382054838	385682278
263289618	268094904	275578790	277072442
288317148	289118029	268003840	269177424
505556111	505856442	440413954	440840712
607468215	607968765	599594580	601941747
361797977	362298528	101248266	107969700
182200420	182901191	159607382	159607382
360396436	362098308	270777765	272484796
686354990	689858844	779472954	781073295
186505155	186805486	220313666	220847114
420362398	422464711	523951776	525872186
444989488	444989488	785447562	785447562
435178696	436279907	372772858	373946441
301731905	302232455	210391550	212738717
384623085	385924516	239517763	241331484
393232555	394634097	365624666	365624666
436079687	437481229	789715139	791208791
107618380	107818600	315053878	316760908
601361497	601561717	596180518	596393897
328961858	329862849	379387602	381094633
532585844	539993993	492051637	499626587
572029232	576233857	452043102	458977915
686254880	699869856	462712045	463672250
793172489	794273701	473380987	473701056
270497547	272199419	137415982	138162808
289718690	290019020	134108609	135602261
400140154	400240264	487037234	488530886
416057663	417359095	569721540	572282086
452697967	454800280	211778512	212738717
446891580	447091800	503040648	503467406
574331764	575733306	282513602	283047050
196015617	197417158	392297023	394964259
324757232	326459105	154379600	156513389
421163279	422464711	438813613	439987197
449894884	451096205	306838792	309185959
449994994	453398738	826202923	829083537
290319351	290519571	173477008	175077349
289718690	292321553	189587111	191294142
842726999	847632395	640029873	643337245
293122434	293322654	403926170	405419822
313044348	313945339	415341939	418009175
436680348	437381119	402539208	402752587
955450996	955851436	454176891	455563853
388227049	388727600	367545076	369465485
413755130	414155571	710018137	712045236
197116828	198318149	231089299	232903019
304735208	305936530	486717166	487250613
369606567	374612073	22938226	35740958
188207027	188507358	222447455	224154486
305435979	307338071	483623172	484369998
358194013	360396436	358263096	362530673
404044448	406547201	107222874	112237277
96606266	97307037	333724527	333831217
289518470	289718690	94100074	95593726
380218240	381820002	249119812	249866638
609670637	610671738	306732102	308759201
857643407	865552107	475514776	477861943
216838522	219141055	293929371	303958177
276404044	277805586	504640990	504961058
347682450	355591150	508695188	510082150
389027930	390329362	115117891	116824922
498548403	499149063	486823855	487037234
334267694	334467914	239197695	241331484
348483331	348783662	156086631	159607382
105415957	106917609	295102955	298410327
594754229	597957753	445961805	447028699
131644809	132846130	283153739	284647391
420462508	420462508	327003093	328496745
49053959	49554509	384828763	385895657
170988086	171088197	187666702	189160354
287316047	287316047	164088338	166542195
328461307	330964060	353675450	357089512
93202522	94704174	284967459	286034353
274702172	276604264	394217433	394430811
396536189	397036740	79803691	80977275
415256782	416558214	580923930	580923930
598958854	599559515	451296276	454176891
645209730	645710281	385895657	387495999
471318450	472319551	603328710	603648778
331464611	335068575	53451402	53878160
575733306	575833416	282513602	282513602
295625187	298928821	157260215	157473594
368405245	368905796	652512536	652725914
274501952	275402943	363704256	364557772
315346881	315547101	135282193	136989224
419361297	421864050	526619012	529713005
588947842	588947842	415021871	416942281
826108719	826709380	480742558	483623172
290319351	294523976	175077349	176144244
332665932	333466813	198442334	200576122
340874962	343878266	322522138	325509442
699669636	700170187	614957857	615277925
431574732	432675943	259575376	260642270
262588847	263790169	286781179	287314627
295324857	296626288	167289021	168889363
312643908	316047652	465592659	466232796
432175392	432675943	121305878	121946015
751126238	754830313	451616344	452683239
777254980	778856742	693587965	694974927
323455801	326659325	198228955	202923290
367003704	369206126	339165688	339912514
472820102	480228251	791955617	798677051
521874061	522975272	427077776	427184466
371808989	375613174	329670329	333724527
399038942	400440484	102208471	102421849
352087296	352788066	364131014	364877840
562919211	563219541	408087058	409687399
326659325	327259985	202923290	206977488
177695465	178796676	192894484	194174757
191310441	191810992	175610796	179344926
316748423	320052057	209858103	210818307
357593352	359895885	282940360	286994558
393733106	401942136	426330950	429958391
166282911	167884673	151072228	151498986
324557012	327059765	317934492	318467939
424366803	424867354	529713005	530886589
522474722	522875162	543049183	543796009
554209630	556912603	609196628	609196628
556712383	557613374	621892670	626693694
64871358	64871358	373946441	374266510
107618380	109920913	377467193	378000640
318650515	323355691	101034887	101248266
291420562	292221443	313666915	316760908
390229252	393632996	492585084	495785767
405946541	407748523	427504534	428251360
444989488	445490039	504214232	504961058
543497847	544298728	600768163	601408300
196516167	198518370	109356662	113410860
304134548	304534988	232689640	232903019
504354790	504354790	86845193	86845193
490039042	492241465	209858103	213912301
129842827	129942937	224581243	226074895
370407448	371508659	85351541	86738504
401341475	402442686	454710338	458017710
851736910	864951446	653152672	664568441
365602162	367404144	323695721	324655926
570627690	572930223	457804331	458764536
893482831	893482831	652832604	653472740
186805486	189908899	106262669	111490451
207628391	207828611	289128347	290621999
336269896	336670337	284647391	285820975
260186204	262288517	413208151	414701803
316648313	318149964	151498986	153419396
323455801	324156572	61026352	62199935
385123635	385123635	347487463	350794836
411552707	415256782	281340019	289448415
543297627	558113925	171449909	173903766
571028130	571728901	301184252	302571215
619581539	622284512	869838898	871759308
813394734	814796275	495252320	498559692
120632695	120933026	326042889	327003093
457703473	459105015	269177424	269177424
476323956	481129242	632348234	635655606
156071678	157673440	336605142	336605142
339173090	340074081	40755361	41288808
458504354	458704575	904833031	906433372
271198318	271398538	514883175	515630001
404244669	405145660	271311213	273231622
424667133	424967464	165155233	168462605
434077485	435178696	199829296	200362744
309240164	310641705	549450549	549663928
353989388	355390930	300117358	300330737
256582240	257483231	335111490	335324869
427470217	429071979	168675984	170383015
61667834	63369706	423023578	423023578
309140054	309740714	495892457	495999146
545199719	545299829	597460791	597567481
91700870	94503954	436146377	441800917
121033136	121733907	391123439	392937159
236259885	237160876	655073082	656139976
266393032	266693362	253920836	254347594
319851837	324857343	276538994	280806572
384623085	387926719	260855649	261069028
451796976	455801381	352075109	361997226
184603063	185804384	301290942	309399338
321253378	331464611	181265336	195775098
331865051	332365602	265976741	266830257
187906697	188307137	148938440	149365197
266693362	268295124	131548063	131974821
414155571	414956452	210071481	210498239
485834417	491040144	836445108	838152139
572529782	578836720	643017176	643977381
597056762	597357092	552971300	553718126
263890279	265492041	367545076	368718659
263890279	265792371	232689640	234396671
339773751	339773751	86205057	86738504
346481129	347682450	28166008	28379387
412253478	414856341	427077776	428784807
457903694	459805786	597887549	598314307
465812393	466112723	304384935	305345140
503453799	503654019	583271097	584871439
823605966	827410151	559372666	561079697
154970467	155070577	449055798	450016003
191510661	193212533	306305345	311533127
492441685	499949944	287421316	287741384
825908499	847231955	516696895	542835804
311843027	318049854	681211991	683665848
505656221	506957653	797503467	798036914
727099809	727099809	410647604	411821188
186004605	189007908	126000213	128880827
260786865	262188407	182865678	183185746
399639603	401741916	84818094	85351541
148263089	148563419	485863650	487143924
149264190	149564520	250080017	250293395
191810992	193212533	233223087	242505067
391030133	391530683	261282406	261282406
477825608	478526379	100821508	102101781
275102612	276203824	564493758	570468366
279207127	279207127	378747466	378960844
386525177	387426168	263842953	264163021
450295324	456101711	174117144	179131548
331264390	332065271	51957750	52491198
356191810	356492141	293929371	295636402
210831915	211933126	211778512	212525338
454099509	454700170	372772858	373733063
524376814	525578135	549983996	550197375
318350185	319151066	196308545	197055371
377315046	379917909	197055371	203136669
395434978	396536189	80550517	80977275
618580438	619181099	632988370	632988370
148162979	149063970	325616131	325829510
175793372	176093703	144884241	145844446
173290619	173590950	112237277	112877413
247772549	249674642	165795369	167715779
214035438	214636099	246559265	247732849
324857343	327059765	445748426	449162487
849234157	855340874	619865571	631921476
203523876	203824206	255841246	257441587
476323956	476924617	249333191	253494078
507458204	510061067	435399551	435826309
547902692	548303133	510722287	511895871
173590950	175993592	486823855	487570681
185303834	185403944	139656460	140083217
798878766	803083391	637896084	644830897
946441085	959755731	545076282	547850208
189007908	192411652	128880827	131974821
207127840	208229051	229168889	230769230
584743217	585544098	730289128	739891176
292621884	298628491	503467406	504640990
469116027	469716688	301077563	302997972
503954349	507257983	228422063	231302677
518770647	519871859	399871972	400298730
604464911	611973170	268110530	275365411
945039543	946941635	463672250	468900032
281910101	283611973	145844446	146591272
457503253	457803583	446281873	447988904
455000500	458604464	547743518	549983996
